"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"DEU","Germany","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",24,,
"DEU","Germany","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2015","2015",1.9,,
"DEU","Germany","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",31,,
"DEU","Germany","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2015","2015",2.6,,
"DEU","Germany","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",27,,
"DEU","Germany","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2015","2015",1.5,,
"GRC","Greece","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",,"c","Data below the publication limit"
"GRC","Greece","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",,"c","Data below the publication limit"
"GRC","Greece","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",64,,
"GRC","Greece","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",3.6,,
"GRC","Greece","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",60,,
"GRC","Greece","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",4.9,,
"GRC","Greece","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",64,,
"GRC","Greece","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",2.7,,
"GRC","Greece","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",,"c","Data below the publication limit"
"GRC","Greece","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",,"c","Data below the publication limit"
"GRC","Greece","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",41,,
"GRC","Greece","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",3.6,,
"GRC","Greece","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",42,,
"GRC","Greece","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",5,,
"GRC","Greece","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",44,,
"GRC","Greece","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",2.8,,
"ISL","Iceland","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",38,,
"ISL","Iceland","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",5.1,,
"ISL","Iceland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",46,,
"ISL","Iceland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",3.7,,
"ISL","Iceland","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",52,,
"ISL","Iceland","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",2.6,,
